scenario_id,scenario_index,scenario_seed,pseudorange_noise_std_m,accelerometer_noise_std_mps2,accelerometer_bias_x_mps2,accelerometer_bias_y_mps2,accelerometer_bias_z_mps2,gyro_noise_std_degps,gyro_bias_x_degps,gyro_bias_y_degps,gyro_bias_z_degps,star_tracker_noise_std_deg,initial_position_error_x_m,initial_position_error_y_m,initial_position_error_z_m,initial_velocity_error_x_mps,initial_velocity_error_y_mps,initial_velocity_error_z_mps,non_gravitational_acceleration_mps2,fault_magnitude_m,fault_start_min,fault_duration_min,gnss_outage_duration_min,star_tracker_outage_duration_min,dual_outage_duration_min,accelerometer_bias_norm_mps2,gyro_bias_norm_degps,initial_position_error_norm_m,initial_velocity_error_norm_mps
AURORA16_026,26,1601026,3.9790622232309247,4.485736731531746e-07,1.444287972897649e-06,-2.2239327580264923e-06,1.8284598588636969e-06,0.0006200706834893953,0.0010711725976381217,0.00034694308870229307,0.0007708553106975415,0.019787689802519305,43.0022640725241,58.4583972003648,172.48434001142311,-0.06008850503175753,0.127095986762092,0.1837942744949585,3.911792366871006e-05,77.37892031433825,102.2738669697623,5.088934782657967,19.213668516718588,14.218336996050052,10.934070166018685,3.221041775009441e-06,0.0013645505306728995,187.12943773702452,0.23139652898241486
AURORA16_027,27,1601027,3.8680801169127768,5.037817542242924e-07,3.870663101618988e-06,1.301714412594014e-07,2.2815335872628564e-06,0.0007736937078722462,-0.0005819377999563655,-0.0003360223643616195,-0.001943841869905854,0.03821128280970156,-68.29815905725783,1.4295623497627616,156.27114257707922,-0.14186379355021372,-0.09675762432478544,0.051892249946461744,1.2474313433880409e-05,67.5934529562739,106.25815062709175,6.883983702657538,15.523425547561109,13.162639579907479,19.86515944497446,4.494927469955749e-06,0.0020567167640606994,170.55014565068004,0.17938834797706352
AURORA16_028,28,1601028,1.5095422431739665,6.924949315814026e-07,1.8841003288208247e-06,1.2452163850665166e-06,-4.510454359115396e-06,0.0003874781840172305,-0.0012527639368206558,0.0014310383545024338,-0.001905519875084367,0.011951348717234935,-130.5873255675944,-188.57259209967842,-199.2262714597693,0.1496440842105251,0.15678707438792622,0.11034249285787373,2.33229278718211e-05,31.87539644648463,107.6002663281502,8.797739923269152,18.173475007108262,12.758866282221922,11.45556686727957,5.044263714395188e-06,0.0026922656347019257,303.81537046346136,0.24320979495986947
AURORA16_029,29,1601029,2.2733634343682674,6.882782209790327e-07,-2.864761131689386e-06,-3.7460614991312857e-07,2.4995236100183843e-06,0.0005852000759012312,0.0004944803744921121,0.001633668226039233,0.00015411359385548475,0.04338024597367713,-92.83184871797512,-103.27868700400857,195.435575063003,0.025633605290240558,-0.1308933375118736,0.1141634154768813,1.7701660130508262e-05,52.56240852627766,106.85927741970667,5.954302610454233,18.466744093591824,6.728545354909228,16.659466351349277,3.820314697276957e-06,0.0017138067899676109,239.74841673278192,0.17556603589111458
AURORA16_030,30,1601030,3.512198888954958,3.5525594426871355e-07,-4.09857641109125e-07,1.5319636324916477e-06,-1.92696698422449e-06,0.0008932477214155494,-0.0010480310819405932,0.0009192910321352415,-0.00017092960959295966,0.024611931645909,-152.92412417786562,161.43988920804674,-41.3746080869432,-0.07076974548889473,0.03525434507748998,0.08583282250263646,3.305847794005047e-05,53.79717206227915,107.37045407079702,8.415712691225462,15.699812342147991,9.364144068235884,17.630120057456132,2.49561567865402e-06,0.00140452201190065,226.18683378442216,0.11669832536148397
AURORA16_031,31,1601031,2.0316290961341106,3.363239609669975e-07,-2.045481293253851e-06,3.5419087162585278e-06,-3.833721914302327e-06,0.00026361505933905605,0.0007055114821319678,0.00037623052231859546,-0.00011890330971661678,0.018881402910272536,-195.93365421410059,151.08302487525611,-5.510492524581053,-0.049659596197196426,-0.029087753487824608,0.10313108167397933,3.280741128084288e-05,40.92955407311244,109.47356729448883,7.06740873053142,13.88464203917242,6.366932968807447,11.613255619416766,5.60593745876294e-06,0.0008083525557612439,247.48018665544006,0.11810246781791671
AURORA16_032,32,1601032,2.417627901389928,8.918329536797705e-07,-4.812046842772443e-07,6.683584184844579e-07,1.0033130454882552e-06,0.0005178055870372356,-0.00011901988353919357,0.0002828934900520148,0.0011563932175404751,0.022726424632169565,101.92181738061407,170.35084221201663,-145.60919426104826,-0.18044707226722737,-0.14818312467414868,0.01884843677724496,2.8165946742413035e-05,33.20776352495664,101.90339830758502,9.303987196930336,10.678666372699059,12.613862505326118,15.505753384912676,1.2980362055722197e-06,0.0011964279054607115,246.18997492558935,0.23425338396051842
AURORA16_033,33,1601033,2.545141755092127,3.1549992886670946e-07,-3.767772418414564e-06,2.4193612766142774e-06,4.503086920010355e-06,0.00031765007805552005,-0.0008322521012405217,-0.0002453316845288957,-0.0005542266220047065,0.028859910353141068,-101.38095521349797,-171.86345839940884,-164.4568149060072,-0.004609546077349702,0.04341378304940954,0.07384741448735954,2.8484872513731753e-05,44.79961113288986,102.73424090717663,6.14411759563818,11.101981197590524,13.711063768389414,19.81358797450639,6.350370839007321e-06,0.0010295622098697081,258.57530891799263,0.08578720825489246
AURORA16_034,34,1601034,3.2624767423454584,2.865905713561698e-07,1.0151557093315238e-06,4.833699271778621e-06,-4.813732186682774e-06,0.00081839227506064,0.0016116639720155524,0.0017593068558323399,0.0016639117588018214,0.03634034190167515,-50.528867967364135,177.38073202499277,45.03102426174573,-0.08250158232974264,-0.16919680341464616,0.14651609949574762,1.6502234806479895e-05,45.698504075807435,100.8256705906289,7.723673747801824,10.275621757071534,11.788623828394833,11.22432581137326,6.89689838472971e-06,0.0029088182673983934,189.8549018009478,0.2385393820401435
AURORA16_035,35,1601035,1.9049950795650845,6.395358537579609e-07,3.978038544911553e-06,-1.6531757764236282e-06,1.3967754332617824e-06,0.0002919477812099783,0.0009011973831510108,-0.0018829614241552758,0.001122317016879626,0.012662166298636151,135.94519371050558,-52.08078408558043,-151.3871406219451,0.06975614254062357,0.17731956604451515,-0.05932996845636454,2.9924598346573928e-05,43.2374031701688,108.95544807576258,5.3282082679644125,16.502433868196345,8.811155802341347,15.171235756747006,4.528660113490472e-06,0.0023700835290412607,210.02754607347177,0.19957002049755912
AURORA16_036,36,1601036,5.807967479587837,7.911889716897353e-07,1.7779446942913549e-06,4.6661215345311884e-07,3.5891379508623235e-06,0.0007916851566420724,-0.0005247111209185583,0.0019199003823972514,0.0018334213108694092,0.021276025604254217,-137.85462708446337,-186.20279458083945,-65.38287559964701,-0.030024028292205907,-0.1831610477740073,-0.0987374902847603,2.4087907856213232e-05,54.33568267572572,109.27158667142507,9.574519491942981,13.64098749194411,13.35995144892828,10.407787464220009,4.032458985287902e-06,0.002706062257579235,240.7286840822873,0.2102344017621676
AURORA16_037,37,1601037,5.323783722803921,3.0975551395061456e-07,3.3849093691391463e-06,5.304760151554079e-07,4.0138259567015975e-06,0.0003300377045689387,0.001242028636615457,-0.0011194304228895838,-0.0008998602676372957,0.01558284737515932,154.15665303077105,136.00318958540214,-45.75981247599324,-0.16231235889414258,0.010990046261201203,0.19557090846918374,1.1173626881868912e-05,37.86427878933631,106.94150552495024,6.757253748560947,13.279301855213166,9.181033781498403,14.273059329878464,5.277292397682037e-06,0.001898817554989386,210.6065091322926,0.25438958942155265
AURORA16_038,38,1601038,4.146904826324347,3.779746913016664e-07,-4.128466677573782e-06,1.3591486100611441e-06,-2.552648986530624e-06,0.0009506584698447841,-0.0016466948862135075,-0.0012753459499420918,0.0005864198447436222,0.047231481040610986,158.68743684351682,145.04524666374283,115.20211154978858,0.19814416181210442,0.18400501923295198,-0.13749212957021253,1.979779123941584e-05,72.02425894927622,100.97371880125299,6.494770867422857,13.542363421715045,7.079047520925252,18.047512049758552,5.040589142203922e-06,0.002163792867772825,243.90849246641878,0.3033529984306939
AURORA16_039,39,1601039,4.264953323879115,4.1395661502888926e-07,-1.1686775999424047e-06,-1.3565225387992635e-07,-5.707397303017388e-07,0.0005629172320354985,-0.0003538635498795935,-0.000301102568018469,0.000866951829959434,0.014499912481375351,-9.570692694219474,84.90167268080017,-8.899985700436304,0.0998177274123177,0.07659192729644754,0.17995975334707942,1.4358198143595756e-05,30.12297703536673,101.68250152006452,7.619199622302164,18.800264377465,6.235017480526016,13.587024726778267,1.3076515997522983e-06,0.000983609497651744,85.90169921551545,0.21958008757053935
AURORA16_040,40,1601040,4.169093852295141,6.573848097598501e-07,3.072444031141567e-06,-2.8232127909744614e-06,4.708691995481433e-06,0.0002889673397819896,-0.0013569967350104202,-0.0019488398297799589,0.0014417632218978104,0.022188514092936484,-31.28587305908536,-24.23729898042376,133.80935706671767,0.04292457117621945,0.08855644894993492,-0.044049279618378706,1.8326362725473796e-05,60.24134732712365,104.88313171258358,9.502987298939278,18.406734357428796,7.744277873404844,14.56887227953087,6.291440462718388e-06,0.0027781465060329113,139.5392294429921,0.10781976857785808
AURORA16_041,41,1601041,3.336568090802411,2.94041831414505e-07,-1.8974807705128305e-06,-1.0121371944370563e-06,1.486509855902301e-06,0.0008579473306651407,-0.00122042364558105,0.0015752469646176204,0.0019056989847522562,0.03340665885276788,-42.12489673287888,-94.24944765246583,36.16034447648474,0.15332121050310105,-0.04477644275228704,-0.007845884298202793,3.5093950873175904e-05,28.775844806961537,101.54688399691946,7.783385913365304,15.099353357589626,8.303924565811219,15.740609017221654,2.614300389496884e-06,0.0027572677589810073,109.38480616707535,0.15991835828354994
AURORA16_042,42,1601042,5.400578110690966,4.207653198916086e-07,2.150810739063746e-06,-4.3574576523846795e-06,1.2271066650630985e-06,0.00045211082683755955,0.0018293344473604319,0.00022929986236793886,0.00020709975727263704,0.01594043860290345,198.23102512188387,114.61977770731852,-100.82430110611222,0.12447485409745124,-0.10859015926440323,0.15377076785583044,1.012306625175694e-05,69.77144062707501,106.50639472950812,9.942772033062582,15.206958739032679,8.128330798426767,16.897689264705228,5.011907301122001e-06,0.0018552447969591068,250.19746692579454,0.22567955387810817
AURORA16_043,43,1601043,2.915706461731018,6.120505356071963e-07,7.138217119682454e-07,2.773030894770999e-06,2.584869338855764e-06,0.000964897354541821,-0.0017803098624101137,-0.0005786944043502606,0.0012769362516620677,0.030157130510022823,-176.61399645859169,-129.78717075809647,143.81023353763885,0.11262647343931736,0.1494913311829223,-0.01515591314271797,1.597693479949389e-05,20.640055474572,109.6292096338291,9.07773377917651,14.043513920210206,7.473597951436944,12.5701728445909,3.857562867768763e-06,0.0022660442649316877,262.1423214756003,0.1877820074485546
AURORA16_044,44,1601044,3.653499983266273,3.93595607474812e-07,4.654971556494089e-06,-8.118814973316853e-07,7.598700431947761e-07,0.0006331901536069283,-0.0018645164911481316,-0.000992204196397229,-0.0015575971333495143,0.014149543362659039,-69.96830306788911,188.09494876766132,99.19910294159388,0.1719160378966092,0.1942217524462887,-0.1409852235330637,3.0571000093377104e-05,77.77615722783074,100.74257182612274,5.783068208834541,10.43113405252864,6.468611402888235,19.142236226870516,4.785949669608256e-06,0.002624309383996147,223.8654399645601,0.2952186417962859
AURORA16_045,45,1601045,2.744398266296519,2.678174251686334e-07,-3.277771535792332e-06,2.0267638244398658e-06,-3.274684619771019e-06,0.0005338661082543202,-0.0011324531104465302,0.0013402799417180909,0.00034005486705464705,0.013199052581771361,-173.86470996228277,-31.689980839659626,100.61006797058673,-0.09317039498815212,-0.01543222554905177,-0.11925914824941429,3.703238444691776e-05,56.939069429452836,105.56272227161944,7.370660276744119,10.867766527233774,5.41658183452333,15.123211510730126,5.057184710871593e-06,0.0017872989906950161,203.3607091670679,0.15212370140389322
AURORA16_046,46,1601046,2.645498019481006,9.348727386525974e-07,-3.6434965123986632e-06,-1.9233663911694928e-07,-2.8705100046638754e-06,0.00037000043752184996,0.00102721941081681,0.00010909920619929514,-0.00046515519594010624,0.04469751508554105,32.79036278751684,137.82734320582625,-160.25924507591992,0.04752262352748354,-0.14246374113003146,0.06202289693223634,1.154936915020558e-05,28.056069083561237,103.34769399151497,6.986503935752136,11.455842227787336,5.942880562996683,11.831503521727273,4.642401092697983e-06,0.001132895278065113,213.9032726706568,0.16248432855991485
AURORA16_047,47,1601047,5.701187350370148,6.648085825901673e-07,-4.4842720653123106e-06,4.063094341829793e-06,-4.3756907059997174e-07,0.0009321993881320036,0.0019959534657021582,0.0018377674060411735,0.0017593049083334477,0.0171448303667739,127.32031707318811,-145.65846023351887,180.99572465775344,0.05779143140179033,-0.006624737646110629,0.018301888201686017,1.2216018808397852e-05,14.92033118898513,108.84094392548272,5.7620218512233095,13.377527412933185,10.172335859884715,14.86276117827521,6.067033729747621e-06,0.003233631555456175,264.9269758284385,0.06098111022353272
AURORA16_048,48,1601048,2.6307040121183785,9.771888091748455e-07,2.8737228694001553e-06,4.292598016800047e-06,-9.874856051367268e-07,0.00025016823555770875,3.916096292562758e-05,-0.0016852860237780145,-0.0011706430840315867,0.028216495539224135,-149.20838812621594,-193.8451819444462,-133.39804510909028,-0.1299168392051358,0.04646160973734048,0.002906571509338818,3.596837735020046e-05,79.83308811407078,100.58532290487639,6.562836331240959,10.573325834973152,9.840960877767897,10.5310763800817,5.2592593284892696e-06,0.002052346898833079,278.62902951635505,0.13800548701546958
