group_id,run_id,epoch_index,time_seconds,time_minutes,redundancy_mode,fault_label,fault_magnitude_m,fault_satellite_id,fdir_detected,fdir_reconfigured,fdir_measurement_accepted,fdir_correct_isolation,number_of_satellites,degrees_of_freedom,pdop,chi2_statistic,chi2_threshold,chi2_ratio,chi2_per_dof,residual_rms_m,residual_std_m,residual_mean_abs_m,residual_max_abs_m,residual_peak_to_peak_m,normalized_residual_rms,normalized_residual_max,residual_peak_over_rms,prior_position_correction_m,prior_clock_correction_m
R00_E0163_FIVE_SAT,0,163,1630.0,27.166666666666668,FIVE_SAT,1,10.0,GPS04,0,0,1,0,5.0,1.0,1.8544706964488382,3.024059866575419,6.6348966010212145,0.4557810088720853,3.024059866575419,2.3330897453453767,2.3330897453453767,1.9487068615853786,3.52991733700037,6.889034204185009,0.7776965817817922,1.1766391123334567,1.5129796631452863,10.328776023985602,1.6007963546653627
R00_E0163_FIVE_SAT,0,163,1630.0,27.166666666666668,FIVE_SAT,1,20.0,GPS04,1,0,0,0,5.0,1.0,1.854470514223123,15.095308996392598,6.6348966010212145,2.275138544596037,15.095308996392598,5.21263428541718,5.212634285417179,4.353838436305523,7.886609695851803,15.391614135354757,1.7375447618057267,2.6288698986172676,1.5129796690159738,14.721851798614193,1.0126466203146265
R00_E0163_FIVE_SAT,0,163,1630.0,27.166666666666668,FIVE_SAT,1,50.0,GPS04,1,0,0,0,5.0,1.0,1.8544699675463356,106.58758513364585,6.6348966010212145,16.064694228579288,106.58758513364585,13.85126901191954,13.85126901191954,11.569232984632254,20.956688690930605,40.89936062693596,4.617089670639847,6.985562896976869,1.5129796896512937,28.113866211080513,8.852971759417414
R00_E0207_FULL,0,207,2070.0,34.5,FULL,0,0.0,,0,0,1,0,14.0,10.0,0.95425370262962,10.86505637723116,23.209251158954356,0.46813472364184033,1.086505637723116,2.642854347036288,2.642854347036288,1.7372380649404866,6.010939966887236,11.559292305260897,0.880951449012096,2.0036466556290784,2.2744121232514907,27.88068823578659,1.753894199300703
R00_E0207_FULL,0,207,2070.0,34.5,FULL,1,5.0,GPS04,0,0,1,0,14.0,10.0,0.9542536968744699,12.310971918090766,23.209251158954356,0.5304338271741729,1.2310971918090767,2.8132181275291024,2.8132181275291024,1.9585152630295073,6.503021441400051,11.510511200875044,0.9377393758430341,2.167673813800017,2.3115951720074284,28.714800413403157,1.2695886712899664
R00_E0207_FULL,0,207,2070.0,34.5,FULL,1,10.0,GPS04,0,0,1,0,14.0,10.0,0.9542536911193212,17.833894037330253,23.209251158954356,0.7683959260551051,1.7833894037330253,3.3859483408426603,3.3859483408426603,2.510699543569769,7.457690518349409,14.262969259172678,1.1286494469475534,2.485896839449803,2.202541139919877,29.56224834092638,0.7852831806230824
R00_E0207_FULL,0,207,2070.0,34.5,FULL,1,20.0,GPS04,1,1,1,1,14.0,10.0,0.954253679609028,41.110758423279705,23.209251158954356,1.7713091276285653,4.1110758423279705,5.140850581438816,5.140850581438816,3.685308337477701,14.143886923789978,23.510915484279394,1.7136168604796052,4.71462897459666,2.751273685109012,31.292800876596505,0.18332769027983886
R00_E0207_FULL,0,207,2070.0,34.5,FULL,1,50.0,GPS04,1,1,1,1,14.0,10.0,0.9542536450781819,208.78951877895142,23.209251158954356,8.995961022137433,20.87895187789514,11.585414688337853,11.585414688337853,7.783929159598691,36.159713327884674,51.254755172878504,3.8618048961126177,12.053237775961557,3.121141046792557,36.70820872506054,3.0891593573360296
R00_E0207_FIVE_SAT,0,207,2070.0,34.5,FIVE_SAT,0,0.0,,0,0,1,0,5.0,1.0,1.8330478408154631,0.00922186690757628,6.6348966010212145,0.0013899036355980122,0.00922186690757628,0.12883850524450097,0.12883850524450097,0.1057566948235035,0.19725260138511658,0.37980059534311295,0.04294616841483365,0.06575086712837219,1.5310065962872201,30.1282232308964,2.461286022567947
R00_E0207_FIVE_SAT,0,207,2070.0,34.5,FIVE_SAT,1,5.0,GPS04,0,0,1,0,5.0,1.0,1.8330477398622929,1.3273512365267575,6.6348966010212145,0.20005605457701592,1.3273512365267575,1.5457141474891674,1.5457141474891674,1.2687947258353234,2.366498526185751,4.556581594049931,0.5152380491630558,0.788832842061917,1.5310065771409624,31.736066557789005,1.1005005796105252
R00_E0207_FIVE_SAT,0,207,2070.0,34.5,FIVE_SAT,1,10.0,GPS04,0,0,1,0,5.0,1.0,1.8330476389091461,4.876076972040234,6.6348966010212145,0.7349137846835065,4.876076972040234,2.962589838244981,2.962589838244981,2.431832755357027,4.535744536668062,8.733362879604101,0.9875299460816603,1.5119148455560207,1.5310065801599482,33.42631687700817,0.26028466975913034
R00_E0207_FIVE_SAT,0,207,2070.0,34.5,FIVE_SAT,1,20.0,GPS04,1,0,0,0,5.0,1.0,1.833047437002921,18.665318409672427,6.6348966010212145,2.813204113354162,18.665318409672427,5.796341357909347,5.796341357909347,4.757908805459738,8.874236773699522,17.08692627772689,1.9321137859697821,2.9580789245665073,1.5310065825557806,37.00835148100656,2.9818545766174793
R00_E0207_FIVE_SAT,0,207,2070.0,34.5,FIVE_SAT,1,50.0,GPS04,1,0,0,0,5.0,1.0,1.8330468312847972,113.56737921799028,6.6348966010212145,17.116676573454132,113.56737921799028,14.29759709155292,14.29759709155292,11.736136922240258,21.889715388417244,42.14762332290411,4.7658656971843065,7.296571796139081,1.531006591404774,48.812493396844225,11.146559605957009
R00_E0251_FULL,0,251,2510.0,41.833333333333336,FULL,0,0.0,,0,0,1,0,15.0,11.0,0.8381720385668714,17.66247365275432,24.724970311318277,0.7143577294678902,1.6056794229776654,3.255377734096704,3.255377734096704,2.609179784109195,7.75758595764637,13.038453988730907,1.085125911365568,2.5858619858821235,2.383006394739912,30.673110779232086,16.823305794820044
R00_E0251_FULL,0,251,2510.0,41.833333333333336,FULL,1,5.0,GPS04,0,0,1,0,15.0,11.0,0.8381720392886743,23.622039056537826,24.724970311318277,0.9553920089329464,2.147458096048893,3.7647341783879895,3.76473417838799,2.884290464470784,8.804612588137388,16.1010186932981,1.2549113927959965,2.934870862712463,2.338707640683255,31.00131940359042,17.103135641053086
R00_E0251_FULL,0,251,2510.0,41.833333333333336,FULL,1,10.0,GPS04,1,1,1,1,15.0,11.0,0.8381720400104774,33.87671174186659,24.724970311318277,1.3701416549875067,3.0797010674424175,4.508439535484529,4.50843953548453,3.1594011537730693,11.162001065909863,21.013640251010656,1.5028131784948429,3.720667021969954,2.475801433746026,31.34942224465941,17.382965476757818
R00_E0251_FULL,0,251,2510.0,41.833333333333336,FULL,1,20.0,GPS04,1,1,1,1,15.0,11.0,0.8381720414540846,67.27137903567433,24.724970311318277,2.720787050040651,6.11557991233403,6.353174593965177,6.353174593965178,3.9250168864925703,18.893191132694483,30.83888339623809,2.117724864655059,6.297730377564828,2.9738189708560747,32.10268503786197,17.9426250897086
R00_E0251_FULL,0,251,2510.0,41.833333333333336,FULL,1,50.0,GPS04,1,1,1,1,15.0,11.0,0.8381720457849152,270.53796031989646,24.724970311318277,10.941892221243764,24.594360029081496,12.740595598006315,12.740595598006315,7.550567536552747,42.086762461811304,60.314613070338964,4.2468651993354385,14.028920820603767,3.3033591042162236,34.77165619021146,19.62160356012828
R00_E0251_FIVE_SAT,0,251,2510.0,41.833333333333336,FIVE_SAT,0,0.0,,0,0,1,0,5.0,1.0,2.821260216871726,4.399161589594236,6.6348966010212145,0.6630339331764622,4.399161589594236,2.8139813185715403,2.8139813185715408,2.546884682774544,3.4487161226570606,6.8496071472764015,0.9379937728571801,1.1495720408856869,1.225564682997871,35.71095722933137,15.065100692427222
R00_E0251_FIVE_SAT,0,251,2510.0,41.833333333333336,FIVE_SAT,1,5.0,GPS04,1,0,0,0,5.0,1.0,2.8212597802592887,8.31242596164765,6.6348966010212145,1.2528342883848766,8.31242596164765,3.868121860924985,3.868121860924985,3.500968636572361,4.740633569657803,9.415525872260332,1.2893739536416617,1.5802111898859341,1.2255646900752433,35.395899104909745,18.479437173347833
R00_E0251_FIVE_SAT,0,251,2510.0,41.833333333333336,FIVE_SAT,1,10.0,GPS04,1,0,0,0,5.0,1.0,2.8212593436473217,13.460371336360057,6.6348966010212145,2.02872360275943,13.460371336360057,4.922262529106722,4.922262529106722,4.455052710324526,6.032551188021898,11.981444664299488,1.6407541763689073,2.0108503960072994,1.2255646976059744,36.116936328038925,21.89377187444188
R00_E0251_FIVE_SAT,0,251,2510.0,41.833333333333336,FIVE_SAT,1,20.0,GPS04,1,0,0,0,5.0,1.0,2.821258470424838,27.460306881576894,6.6348966010212145,4.1387693784633095,27.460306881576894,7.030544245422143,7.030544245422143,6.363221216201782,8.61638693138957,17.113282442092896,2.3435147484740475,2.8721289771298566,1.2255647117220023,40.366549591725146,28.722435909552587
R00_E0251_FIVE_SAT,0,251,2510.0,41.833333333333336,FIVE_SAT,1,50.0,GPS04,1,0,0,0,5.0,1.0,2.8212558507689205,99.0925040151314,6.6348966010212145,14.935048724026762,99.0925040151314,13.355392440030975,13.355392440030975,12.08772960305214,16.367898244410753,32.50879742205143,4.451797480010325,5.455966081470251,1.2255647535560394,66.17943231089086,49.20838509542955
R00_E0295_FULL,0,295,2950.0,49.166666666666664,FULL,0,0.0,,0,0,1,0,15.0,11.0,0.8474565587400877,5.162360126447873,24.724970311318277,0.2087913579449159,0.4693054660407157,1.759947748050698,1.759947748050698,1.3249841672678788,4.6911016292870045,7.429142531007528,0.5866492493502327,1.563700543095668,2.6654777873279625,36.945792868272974,2.8639725701359566
R00_E0295_FULL,0,295,2950.0,49.166666666666664,FULL,1,5.0,GPS04,0,0,1,0,15.0,11.0,0.8474565599056149,7.755921584144705,24.724970311318277,0.3136878017036202,0.7050837803767913,2.157209528647327,2.157209528647327,1.6331081320842107,4.647072575986385,8.904378574341536,0.7190698428824424,1.5490241919954617,2.1542054743751855,36.448482589018866,2.5925133447963162
R00_E0295_FULL,0,295,2950.0,49.166666666666664,FULL,1,10.0,GPS04,0,0,1,0,15.0,11.0,0.8474565610711425,14.623041141723819,24.724970311318277,0.5914280566407747,1.329367376520347,2.962064260787448,2.9620642607874483,2.1007298824687797,8.103506539016962,12.7065500728786,0.9873547535958159,2.7011688463389874,2.735763246696981,35.96621138324386,2.3210541352855216
R00_E0295_FULL,0,295,2950.0,49.166666666666664,FULL,1,20.0,GPS04,1,1,1,1,15.0,11.0,0.8474565634021993,41.1779548617956,24.724970311318277,1.6654400123969284,3.743450441981418,4.970590801612758,4.970590801612757,3.302165977905194,15.79590779542923,22.2585606649518,1.656863600537586,5.26530259847641,3.1778733003537707,35.04925013254374,1.7781357580242911
R00_E0295_FULL,0,295,2950.0,49.166666666666664,FULL,1,50.0,GPS04,1,1,1,1,15.0,11.0,0.8474565703953809,223.4080969812792,24.724970311318277,9.035727613351686,20.309826998298107,11.577774319305394,11.577774319305394,7.277307510872682,38.873112849891186,51.71380050480366,3.8592581064351315,12.957704283297062,3.357563533180302,32.72496870821217,0.14938096986952587
R00_E0295_FIVE_SAT,0,295,2950.0,49.166666666666664,FIVE_SAT,0,0.0,,0,0,1,0,5.0,1.0,1.854416962033583,0.0014808610237337387,6.6348966010212145,0.0002231927809554426,0.0014808610237337387,0.051628963215628584,0.051628963215628584,0.03936957642436027,0.08306213468313217,0.15934571623802185,0.017209654405209527,0.027687378227710724,1.6088282527817344,37.261195650498586,1.5151086108344316
R00_E0295_FIVE_SAT,0,295,2950.0,49.166666666666664,FIVE_SAT,1,5.0,GPS04,0,0,1,0,5.0,1.0,1.8544169633165717,1.3471529315190176,6.6348966010212145,0.2030405313794445,1.3471529315190176,1.5572011034976285,1.5572011034976285,1.187440998852253,2.5052691027522087,4.806087702512741,0.5190670344992095,0.8350897009174029,1.608828234917844,36.59159256452191,1.9153436983033316
R00_E0295_FIVE_SAT,0,295,2950.0,49.166666666666664,FIVE_SAT,1,10.0,GPS04,0,0,1,0,5.0,1.0,1.8544169645995832,5.5687518784574666,6.6348966010212145,0.8393125339135425,5.5687518784574666,3.1660311718654066,3.1660311718654066,2.4142515435814857,5.093600355088711,9.771521165966988,1.0553437239551355,1.6978667850295703,1.608828239074978,36.02836600899833,2.3155786239403824
R00_E0295_FIVE_SAT,0,295,2950.0,49.166666666666664,FIVE_SAT,1,20.0,GPS04,1,0,0,0,5.0,1.0,1.8544169671656716,22.639730551751036,6.6348966010212145,3.4122205534094423,22.639730551751036,6.383691329720749,6.383691329720749,4.867872545868158,10.270262937992811,19.702388279139996,2.1278971099069164,3.423420979330937,1.6088282480353069,35.24048640962286,3.1160479980680975
R00_E0295_FIVE_SAT,0,295,2950.0,49.166666666666664,FIVE_SAT,1,50.0,GPS04,1,0,0,0,5.0,1.0,1.8544169748644674,142.87491454491112,6.6348966010212145,21.533856989258947,142.87491454491112,16.03667191722896,16.03667191722896,12.228734853863717,25.80025126412511,49.49499091133475,5.345557305742987,8.60008375470837,1.6088282779176064,35.75824148998607,5.517452270665672
R00_E0339_FULL,0,339,3390.0,56.5,FULL,0,0.0,,0,0,1,0,14.0,10.0,0.9595069401257023,5.908580873396375,23.209251158954356,0.2545786950612918,0.5908580873396375,1.9489416149828491,1.948941614982849,1.659381676465273,3.57751489803195,7.07121067494154,0.6496472049942831,1.19250496601065,1.8356193282185278,35.02586622511766,9.988798854046763
